camera_id,frame,vehicle_id,x1,y1,x2,y2
camera_0001,318,10,1184,462,1264,507
camera_0001,319,6,717,261,797,306
camera_0001,319,8,966,229,1046,274
camera_0001,319,9,429,415,509,460
camera_0001,319,10,1192,462,1272,507
camera_0001,320,6,724,261,804,306
camera_0001,320,8,974,229,1054,274
camera_0001,320,9,440,415,520,460
camera_0001,320,10,1199,462,1279,507
camera_0001,321,6,732,261,812,306
camera_0001,321,8,982,229,1062,274
camera_0001,321,9,452,415,532,460
camera_0001,321,10,1207,462,1287,507
camera_0001,322,6,740,261,820,306
camera_0001,322,8,989,229,1069,274
camera_0001,322,9,463,415,543,460
camera_0001,322,10,1214,462,1294,507
camera_0001,323,6,748,261,828,306
camera_0001,323,8,997,229,1077,274
camera_0001,323,9,474,415,554,460
camera_0001,323,10,1222,462,1302,507
camera_0001,324,6,755,261,835,306
camera_0001,324,8,1005,229,1085,274
camera_0001,324,9,486,415,566,460
camera_0001,324,10,1229,462,1309,507
camera_0001,325,6,763,261,843,306
camera_0001,325,8,1012,229,1092,274
camera_0001,325,9,497,415,577,460
camera_0001,325,10,1237,462,1317,507
camera_0001,326,6,771,261,851,306
camera_0001,326,8,1020,229,1100,274
camera_0001,326,9,508,415,588,460
camera_0001,326,10,1244,462,1324,507
camera_0001,327,6,779,261,859,306
camera_0001,327,8,1028,229,1108,274
camera_0001,327,9,520,415,600,460
camera_0001,327,10,1252,462,1332,507
camera_0001,328,6,786,261,866,306
camera_0001,328,8,1036,229,1116,274
camera_0001,328,9,531,415,611,460
camera_0001,328,10,1259,462,1339,507
camera_0001,329,6,794,261,874,306
camera_0001,329,8,1043,229,1123,274
camera_0001,329,9,542,415,622,460
camera_0001,329,10,1267,462,1347,507
camera_0001,330,6,802,261,882,306
camera_0001,330,8,1051,229,1131,274
camera_0001,330,9,554,415,634,460
camera_0001,330,10,1274,462,1354,507
camera_0001,331,6,810,261,890,306
camera_0001,331,8,1059,229,1139,274
camera_0001,331,9,565,415,645,460
camera_0001,331,10,1282,462,1362,507
camera_0001,332,6,817,261,897,306
camera_0001,332,8,1066,229,1146,274
camera_0001,332,9,576,415,656,460
camera_0001,332,10,1290,462,1370,507
camera_0001,333,6,825,261,905,306
camera_0001,333,8,1074,229,1154,274
camera_0001,333,9,588,415,668,460
camera_0001,334,6,833,261,913,306
camera_0001,334,8,1082,229,1162,274
camera_0001,334,9,599,415,679,460
camera_0001,335,6,841,261,921,306
camera_0001,335,8,1089,229,1169,274
camera_0001,335,9,610,415,690,460
camera_0001,336,6,848,261,928,306
camera_0001,336,8,1097,229,1177,274
camera_0001,336,9,621,415,701,460
camera_0001,337,6,856,261,936,306
camera_0001,337,8,1105,229,1185,274
camera_0001,337,9,633,415,713,460
camera_0001,338,6,864,261,944,306
camera_0001,338,8,1112,229,1192,274
camera_0001,338,9,644,415,724,460
camera_0001,339,6,872,261,952,306
camera_0001,339,8,1120,229,1200,274
camera_0001,339,9,655,415,735,460
camera_0001,340,6,879,261,959,306
camera_0001,340,8,1128,229,1208,274
camera_0001,340,9,667,415,747,460
camera_0001,341,6,887,261,967,306
camera_0001,341,8,1136,229,1216,274
camera_0001,341,9,678,415,758,460
camera_0001,342,6,895,261,975,306
camera_0001,342,8,1143,229,1223,274
camera_0001,342,9,689,415,769,460
camera_0001,343,6,902,261,982,306
camera_0001,343,8,1151,229,1231,274
camera_0001,343,9,701,415,781,460
camera_0001,344,6,910,261,990,306
camera_0001,344,8,1159,229,1239,274
camera_0001,344,9,712,415,792,460
camera_0001,345,6,918,261,998,306
camera_0001,345,8,1166,229,1246,274
camera_0001,345,9,723,415,803,460
camera_0001,346,6,926,261,1006,306
camera_0001,346,8,1174,229,1254,274
camera_0001,346,9,735,415,815,460
camera_0001,347,6,933,261,1013,306
camera_0001,347,8,1182,229,1262,274
camera_0001,347,9,746,415,826,460
camera_0001,348,6,941,261,1021,306
camera_0001,348,8,1189,229,1269,274
camera_0001,348,9,757,415,837,460
camera_0001,349,6,949,261,1029,306
camera_0001,349,8,1197,229,1277,274
camera_0001,349,9,769,415,849,460
camera_0001,350,6,957,261,1037,306
camera_0001,350,8,1205,229,1285,274
camera_0001,350,9,780,415,860,460
camera_0001,351,6,964,261,1044,306
camera_0001,351,8,1213,229,1293,274
camera_0001,351,9,791,415,871,460
camera_0001,352,6,972,261,1052,306
camera_0001,352,8,1220,229,1300,274
camera_0001,352,9,803,415,883,460
camera_0001,353,6,980,261,1060,306
camera_0001,353,8,1228,229,1308,274
camera_0001,353,9,814,415,894,460
camera_0001,354,6,988,261,1068,306
camera_0001,354,8,1236,229,1316,274
camera_0001,354,9,825,415,905,460
camera_0001,355,6,995,261,1075,306
camera_0001,355,8,1243,229,1323,274
camera_0001,355,9,837,415,917,460
camera_0001,356,6,1003,261,1083,306
camera_0001,356,8,1251,229,1331,274
camera_0001,356,9,848,415,928,460
camera_0001,357,6,1011,261,1091,306
camera_0001,357,8,1259,229,1339,274
camera_0001,357,9,859,415,939,460
camera_0001,358,6,1019,261,1099,306
camera_0001,358,8,1266,229,1346,274
camera_0001,358,9,871,415,951,460
camera_0001,359,6,1026,261,1106,306
camera_0001,359,8,1274,229,1354,274
camera_0001,359,9,882,415,962,460
camera_0001,360,6,1034,261,1114,306
camera_0001,360,8,1282,229,1362,274
camera_0001,360,9,893,415,973,460
camera_0001,361,6,1042,261,1122,306
camera_0001,361,8,1290,229,1370,274
camera_0001,361,9,905,415,985,460
camera_0001,362,6,1050,261,1130,306
camera_0001,362,9,916,415,996,460
camera_0001,363,6,1057,261,1137,306
camera_0001,363,9,927,415,1007,460
camera_0001,364,6,1065,261,1145,306
camera_0001,364,9,939,415,1019,460
camera_0001,365,6,1073,261,1153,306
camera_0001,365,9,950,415,1030,460
camera_0001,366,6,1081,261,1161,306
camera_0001,366,9,961,415,1041,460
camera_0001,367,6,1088,261,1168,306
camera_0001,367,9,972,415,1052,460
camera_0001,368,6,1096,261,1176,306
camera_0001,368,9,984,415,1064,460
camera_0001,369,6,1104,261,1184,306
camera_0001,369,9,995,415,1075,460
camera_0001,370,6,1111,261,1191,306
camera_0001,370,9,1006,415,1086,460
camera_0001,371,6,1119,261,1199,306
camera_0001,371,9,1018,415,1098,460
camera_0001,372,6,1127,261,1207,306
camera_0001,372,9,1029,415,1109,460
camera_0001,373,6,1135,261,1215,306
camera_0001,373,9,1040,415,1120,460
camera_0001,374,6,1142,261,1222,306
camera_0001,374,9,1052,415,1132,460
camera_0001,375,6,1150,261,1230,306
camera_0001,375,9,1063,415,1143,460
camera_0001,376,6,1158,261,1238,306
camera_0001,376,9,1074,415,1154,460
camera_0001,377,6,1166,261,1246,306
camera_0001,377,9,1086,415,1166,460
camera_0001,378,6,1173,261,1253,306
camera_0001,378,9,1097,415,1177,460
camera_0001,379,6,1181,261,1261,306
camera_0001,379,9,1108,415,1188,460
camera_0001,380,6,1189,261,1269,306
camera_0001,380,9,1120,415,1200,460
camera_0001,381,6,1197,261,1277,306
camera_0001,381,9,1131,415,1211,460
camera_0001,382,6,1204,261,1284,306
camera_0001,382,9,1142,415,1222,460
camera_0001,383,6,1212,261,1292,306
camera_0001,383,9,1154,415,1234,460
camera_0001,384,6,1220,261,1300,306
camera_0001,384,9,1165,415,1245,460
camera_0001,385,6,1228,261,1308,306
camera_0001,385,9,1176,415,1256,460
camera_0001,386,6,1235,261,1315,306
camera_0001,386,9,1188,415,1268,460
camera_0001,387,6,1243,261,1323,306
camera_0001,387,9,1199,415,1279,460
camera_0001,388,6,1251,261,1331,306
camera_0001,388,9,1210,415,1290,460
camera_0001,389,6,1259,261,1339,306
camera_0001,389,9,1222,415,1302,460
camera_0001,390,6,1266,261,1346,306
camera_0001,390,9,1233,415,1313,460
camera_0001,391,6,1274,261,1354,306
camera_0001,391,9,1244,415,1324,460
camera_0001,392,6,1282,261,1362,306
camera_0001,392,9,1256,415,1336,460
camera_0001,393,6,1290,261,1370,306
camera_0001,393,9,1267,415,1347,460
camera_0001,394,9,1278,415,1358,460
camera_0001,395,9,1290,415,1370,460
camera_0002,539,3,1290,196,1370,241
camera_0002,540,3,1280,196,1360,241
camera_0002,541,3,1271,196,1351,241
camera_0002,542,3,1262,196,1342,241
camera_0002,543,3,1253,196,1333,241
camera_0002,544,3,1244,196,1324,241
camera_0002,545,3,1234,196,1314,241
camera_0002,546,3,1225,196,1305,241
camera_0002,547,3,1216,196,1296,241
camera_0002,548,3,1207,196,1287,241
camera_0002,549,3,1198,196,1278,241
camera_0002,550,3,1188,196,1268,241
camera_0002,551,3,1179,196,1259,241
camera_0002,552,3,1170,196,1250,241
camera_0002,553,3,1161,196,1241,241
camera_0002,554,3,1152,196,1232,241
camera_0002,555,3,1142,196,1222,241
camera_0002,556,3,1133,196,1213,241
camera_0002,557,3,1124,196,1204,241
camera_0002,558,3,1115,196,1195,241
camera_0002,559,3,1106,196,1186,241
camera_0002,560,3,1096,196,1176,241
camera_0002,561,3,1087,196,1167,241
camera_0002,562,3,1078,196,1158,241
camera_0002,563,3,1069,196,1149,241
camera_0002,564,3,1060,196,1140,241
camera_0002,565,3,1050,196,1130,241
camera_0002,566,3,1041,196,1121,241
camera_0002,567,3,1032,196,1112,241
camera_0002,568,3,1023,196,1103,241
camera_0002,569,3,1014,196,1094,241
camera_0002,570,3,1004,196,1084,241
camera_0002,571,3,995,196,1075,241
camera_0002,572,3,986,196,1066,241
camera_0002,573,3,977,196,1057,241
camera_0002,574,3,968,196,1048,241
camera_0002,575,3,958,196,1038,241
camera_0002,576,3,949,196,1029,241
camera_0002,577,3,940,196,1020,241
camera_0002,578,3,931,196,1011,241
camera_0002,579,3,922,196,1002,241
camera_0002,580,3,913,196,993,241
camera_0002,581,3,903,196,983,241
camera_0002,582,3,894,196,974,241
camera_0002,583,3,885,196,965,241
camera_0002,584,3,876,196,956,241
camera_0002,585,3,867,196,947,241
camera_0002,586,3,857,196,937,241
camera_0002,587,3,848,196,928,241
camera_0002,588,3,839,196,919,241
camera_0002,589,3,830,196,910,241
camera_0002,590,3,821,196,901,241
camera_0002,591,3,811,196,891,241
camera_0002,592,3,802,196,882,241
camera_0002,593,3,793,196,873,241
camera_0002,594,3,784,196,864,241
camera_0002,595,3,775,196,855,241
camera_0002,596,3,765,196,845,241
camera_0002,597,1,1290,237,1370,282
camera_0002,597,3,756,196,836,241
camera_0002,598,1,1280,237,1360,282
camera_0002,598,3,747,196,827,241
camera_0002,599,1,1271,237,1351,282
camera_0002,599,3,738,196,818,241
camera_0002,600,1,1262,237,1342,282
camera_0002,600,3,729,196,809,241
camera_0002,601,1,1252,237,1332,282
camera_0002,601,3,719,196,799,241
camera_0002,602,1,1243,237,1323,282
camera_0002,602,3,710,196,790,241
camera_0002,603,1,1234,237,1314,282
camera_0002,603,3,701,196,781,241
camera_0002,604,1,1224,237,1304,282
camera_0002,604,3,692,196,772,241
camera_0002,605,1,1215,237,1295,282
camera_0002,605,3,683,196,763,241
camera_0002,606,1,1206,237,1286,282
camera_0002,606,3,673,196,753,241
camera_0002,607,1,1196,237,1276,282
camera_0002,607,3,664,196,744,241
camera_0002,608,1,1187,237,1267,282
camera_0002,608,3,655,196,735,241
camera_0002,609,1,1178,237,1258,282
camera_0002,609,3,646,196,726,241
camera_0002,610,1,1168,237,1248,282
camera_0002,610,3,637,196,717,241
camera_0002,611,1,1159,237,1239,282
camera_0002,611,3,627,196,707,241
camera_0002,612,1,1150,237,1230,282
camera_0002,612,3,618,196,698,241
camera_0002,613,1,1140,237,1220,282
camera_0002,613,3,609,196,689,241
camera_0002,614,1,1131,237,1211,282
camera_0002,614,3,600,196,680,241
camera_0002,615,1,1122,237,1202,282
camera_0002,615,3,591,196,671,241
camera_0002,616,1,1112,237,1192,282
camera_0002,616,3,582,196,662,241
camera_0002,617,1,1103,237,1183,282
camera_0002,617,3,572,196,652,241
camera_0002,618,1,1094,237,1174,282
camera_0002,618,3,563,196,643,241
camera_0002,619,1,1084,237,1164,282
camera_0002,619,3,554,196,634,241
camera_0002,620,1,1075,237,1155,282
camera_0002,620,3,545,196,625,241
camera_0002,621,1,1066,237,1146,282
camera_0002,621,3,536,196,616,241
camera_0002,622,1,1057,237,1137,282
camera_0002,622,3,526,196,606,241
camera_0002,623,1,1047,237,1127,282
camera_0002,623,3,517,196,597,241
camera_0002,624,1,1038,237,1118,282
camera_0002,624,3,508,196,588,241
camera_0002,625,1,1029,237,1109,282
camera_0002,625,2,1290,251,1370,296
camera_0002,625,3,499,196,579,241
camera_0002,626,1,1019,237,1099,282
camera_0002,626,2,1283,251,1363,296
camera_0002,626,3,490,196,570,241
camera_0002,627,1,1010,237,1090,282
camera_0002,627,2,1276,251,1356,296
camera_0002,627,3,480,196,560,241
camera_0002,628,1,1001,237,1081,282
camera_0002,628,2,1269,251,1349,296
camera_0002,628,3,471,196,551,241
camera_0002,629,1,991,237,1071,282
camera_0002,629,2,1262,251,1342,296
camera_0002,629,3,462,196,542,241
camera_0002,630,1,982,237,1062,282
camera_0002,630,2,1255,251,1335,296
camera_0002,630,3,453,196,533,241
camera_0002,631,1,973,237,1053,282
camera_0002,631,2,1248,251,1328,296
camera_0002,631,3,444,196,524,241
camera_0002,632,1,963,237,1043,282
camera_0002,632,2,1241,251,1321,296
camera_0002,632,3,434,196,514,241
camera_0002,633,1,954,237,1034,282
camera_0002,633,2,1234,251,1314,296
camera_0002,633,3,425,196,505,241
camera_0002,634,1,945,237,1025,282
camera_0002,634,2,1227,251,1307,296
camera_0002,634,3,416,196,496,241
camera_0002,635,1,935,237,1015,282
camera_0002,635,2,1220,251,1300,296
camera_0002,635,3,407,196,487,241
camera_0002,635,7,1290,290,1370,335
camera_0002,636,1,926,237,1006,282
camera_0002,636,2,1213,251,1293,296
camera_0002,636,3,398,196,478,241
camera_0002,636,7,1282,290,1362,335
camera_0002,637,1,917,237,997,282
camera_0002,637,2,1206,251,1286,296
camera_0002,637,3,388,196,468,241
camera_0002,637,7,1275,290,1355,335
camera_0002,638,1,907,237,987,282
camera_0002,638,2,1200,251,1280,296
camera_0002,638,3,379,196,459,241
camera_0002,638,7,1268,290,1348,335
camera_0002,639,1,898,237,978,282
camera_0002,639,2,1193,251,1273,296
camera_0002,639,3,370,196,450,241
camera_0002,639,7,1260,290,1340,335
camera_0002,640,1,889,237,969,282
camera_0002,640,2,1186,251,1266,296
camera_0002,640,3,361,196,441,241
camera_0002,640,7,1253,290,1333,335
camera_0002,641,1,879,237,959,282
camera_0002,641,2,1179,251,1259,296
camera_0002,641,3,352,196,432,241
camera_0002,641,7,1246,290,1326,335
camera_0002,642,1,870,237,950,282
camera_0002,642,2,1172,251,1252,296
camera_0002,642,3,342,196,422,241
camera_0002,642,7,1238,290,1318,335
camera_0002,643,1,861,237,941,282
camera_0002,643,2,1165,251,1245,296
camera_0002,643,3,333,196,413,241
camera_0002,643,7,1231,290,1311,335
camera_0002,644,1,851,237,931,282
camera_0002,644,2,1158,251,1238,296
camera_0002,644,3,324,196,404,241
camera_0002,644,7,1224,290,1304,335
camera_0002,645,1,842,237,922,282
camera_0002,645,2,1151,251,1231,296
camera_0002,645,3,315,196,395,241
camera_0002,645,7,1216,290,1296,335
camera_0002,646,1,833,237,913,282
camera_0002,646,2,1144,251,1224,296
camera_0002,646,3,306,196,386,241
camera_0002,646,7,1209,290,1289,335
camera_0002,647,1,824,237,904,282
camera_0002,647,2,1137,251,1217,296
camera_0002,647,3,296,196,376,241
camera_0002,647,4,1290,438,1370,483
camera_0002,647,7,1202,290,1282,335
camera_0002,648,1,814,237,894,282
camera_0002,648,2,1130,251,1210,296
camera_0002,648,3,287,196,367,241
camera_0002,648,4,1284,438,1364,483
camera_0002,648,7,1194,290,1274,335
camera_0002,649,1,805,237,885,282
camera_0002,649,2,1123,251,1203,296
camera_0002,649,3,278,196,358,241
camera_0002,649,4,1278,438,1358,483
camera_0002,649,7,1187,290,1267,335
camera_0002,650,1,796,237,876,282
camera_0002,650,2,1117,251,1197,296
camera_0002,650,3,269,196,349,241
camera_0002,650,4,1272,438,1352,483
camera_0002,650,7,1180,290,1260,335
camera_0002,651,1,786,237,866,282
camera_0002,651,2,1110,251,1190,296
camera_0002,651,3,260,196,340,241
camera_0002,651,4,1266,438,1346,483
camera_0002,651,7,1172,290,1252,335
camera_0002,652,1,777,237,857,282
camera_0002,652,2,1103,251,1183,296
camera_0002,652,3,251,196,331,241
camera_0002,652,4,1260,438,1340,483
camera_0002,652,7,1165,290,1245,335
camera_0002,653,1,768,237,848,282
camera_0002,653,2,1096,251,1176,296
camera_0002,653,3,241,196,321,241
camera_0002,653,4,1254,438,1334,483
camera_0002,653,7,1158,290,1238,335
camera_0002,654,1,758,237,838,282
camera_0002,654,2,1089,251,1169,296
camera_0002,654,3,232,196,312,241
camera_0002,654,4,1248,438,1328,483
camera_0002,654,7,1150,290,1230,335
camera_0002,655,1,749,237,829,282
camera_0002,655,2,1082,251,1162,296
camera_0002,655,3,223,196,303,241
camera_0002,655,4,1242,438,1322,483
camera_0002,655,7,1143,290,1223,335
camera_0002,656,1,740,237,820,282
camera_0002,656,2,1075,251,1155,296
camera_0002,656,3,214,196,294,241
camera_0002,656,4,1236,438,1316,483
camera_0002,656,7,1136,290,1216,335
camera_0002,657,1,730,237,810,282
camera_0002,657,2,1068,251,1148,296
camera_0002,657,3,205,196,285,241
camera_0002,657,4,1230,438,1310,483
camera_0002,657,7,1128,290,1208,335
camera_0002,658,1,721,237,801,282
camera_0002,658,2,1061,251,1141,296
camera_0002,658,3,195,196,275,241
camera_0002,658,4,1224,438,1304,483
camera_0002,658,7,1121,290,1201,335
camera_0002,659,1,712,237,792,282
camera_0002,659,2,1054,251,1134,296
camera_0002,659,3,186,196,266,241
camera_0002,659,4,1218,438,1298,483
camera_0002,659,7,1114,290,1194,335
camera_0002,660,1,702,237,782,282
camera_0002,660,2,1047,251,1127,296
camera_0002,660,3,177,196,257,241
camera_0002,660,4,1212,438,1292,483
camera_0002,660,7,1106,290,1186,335
camera_0002,661,1,693,237,773,282
camera_0002,661,2,1040,251,1120,296
camera_0002,661,3,168,196,248,241
camera_0002,661,4,1206,438,1286,483
camera_0002,661,7,1099,290,1179,335
camera_0002,662,1,684,237,764,282
camera_0002,662,2,1033,251,1113,296
camera_0002,662,3,159,196,239,241
camera_0002,662,4,1200,438,1280,483
camera_0002,662,7,1092,290,1172,335
camera_0002,663,1,674,237,754,282
camera_0002,663,2,1027,251,1107,296
camera_0002,663,3,149,196,229,241
camera_0002,663,4,1194,438,1274,483
camera_0002,663,7,1084,290,1164,335
camera_0002,664,1,665,237,745,282
camera_0002,664,2,1020,251,1100,296
camera_0002,664,3,140,196,220,241
camera_0002,664,4,1188,438,1268,483
camera_0002,664,7,1077,290,1157,335
camera_0002,665,1,656,237,736,282
camera_0002,665,2,1013,251,1093,296
camera_0002,665,3,131,196,211,241
camera_0002,665,4,1182,438,1262,483
camera_0002,665,7,1070,290,1150,335
camera_0002,666,1,646,237,726,282
camera_0002,666,2,1006,251,1086,296
camera_0002,666,3,122,196,202,241
camera_0002,666,4,1176,438,1256,483
camera_0002,666,7,1062,290,1142,335
camera_0002,667,1,637,237,717,282
camera_0002,667,2,999,251,1079,296
camera_0002,667,3,113,196,193,241
camera_0002,667,4,1170,438,1250,483
camera_0002,667,7,1055,290,1135,335
camera_0002,668,1,628,237,708,282
camera_0002,668,2,992,251,1072,296
camera_0002,668,3,103,196,183,241
camera_0002,668,4,1164,438,1244,483
camera_0002,668,7,1048,290,1128,335
camera_0002,669,1,618,237,698,282
camera_0002,669,2,985,251,1065,296
camera_0002,669,3,94,196,174,241
camera_0002,669,4,1158,438,1238,483
camera_0002,669,7,1040,290,1120,335
camera_0002,670,1,609,237,689,282
camera_0002,670,2,978,251,1058,296
camera_0002,670,3,85,196,165,241
camera_0002,670,4,1152,438,1232,483
camera_0002,670,7,1033,290,1113,335
camera_0002,671,1,600,237,680,282
camera_0002,671,2,971,251,1051,296
camera_0002,671,3,76,196,156,241
camera_0002,671,4,1146,438,1226,483
camera_0002,671,7,1026,290,1106,335
camera_0002,672,1,591,237,671,282
camera_0002,672,2,964,251,1044,296
camera_0002,672,3,67,196,147,241
camera_0002,672,4,1140,438,1220,483
camera_0002,672,7,1018,290,1098,335
camera_0002,673,1,581,237,661,282
camera_0002,673,2,957,251,1037,296
camera_0002,673,3,57,196,137,241
camera_0002,673,4,1134,438,1214,483
camera_0002,673,7,1011,290,1091,335
camera_0002,674,1,572,237,652,282
camera_0002,674,2,950,251,1030,296
camera_0002,674,3,48,196,128,241
camera_0002,674,4,1128,438,1208,483
camera_0002,674,7,1004,290,1084,335
camera_0002,675,1,563,237,643,282
camera_0002,675,2,944,251,1024,296
camera_0002,675,3,39,196,119,241
camera_0002,675,4,1122,438,1202,483
camera_0002,675,7,996,290,1076,335
camera_0002,676,1,553,237,633,282
camera_0002,676,2,937,251,1017,296
camera_0002,676,3,30,196,110,241
camera_0002,676,4,1116,438,1196,483
camera_0002,676,7,989,290,1069,335
camera_0002,677,1,544,237,624,282
camera_0002,677,2,930,251,1010,296
camera_0002,677,3,21,196,101,241
camera_0002,677,4,1110,438,1190,483
camera_0002,677,7,982,290,1062,335
camera_0002,678,1,535,237,615,282
camera_0002,678,2,923,251,1003,296
camera_0002,678,3,11,196,91,241
camera_0002,678,4,1104,438,1184,483
camera_0002,678,7,974,290,1054,335
camera_0002,679,1,525,237,605,282
camera_0002,679,2,916,251,996,296
camera_0002,679,3,2,196,82,241
camera_0002,679,4,1098,438,1178,483
camera_0002,679,7,967,290,1047,335
camera_0002,680,1,516,237,596,282
camera_0002,680,2,909,251,989,296
camera_0002,680,3,-6,196,74,241
camera_0002,680,4,1092,438,1172,483
camera_0002,680,7,960,290,1040,335
camera_0002,681,1,507,237,587,282
camera_0002,681,2,902,251,982,296
camera_0002,681,3,-15,196,65,241
camera_0002,681,4,1086,438,1166,483
camera_0002,681,7,952,290,1032,335
camera_0002,682,1,497,237,577,282
camera_0002,682,2,895,251,975,296
camera_0002,682,3,-24,196,56,241
camera_0002,682,4,1080,438,1160,483
camera_0002,682,7,945,290,1025,335
camera_0002,683,1,488,237,568,282
camera_0002,683,2,888,251,968,296
camera_0002,683,3,-34,196,46,241
camera_0002,683,4,1074,438,1154,483
camera_0002,683,7,938,290,1018,335
camera_0002,684,1,479,237,559,282
camera_0002,684,2,881,251,961,296
camera_0002,684,3,-43,196,37,241
camera_0002,684,4,1068,438,1148,483
camera_0002,684,7,931,290,1011,335
camera_0002,685,1,469,237,549,282
camera_0002,685,2,874,251,954,296
camera_0002,685,3,-52,196,28,241
camera_0002,685,4,1062,438,1142,483
camera_0002,685,7,923,290,1003,335
camera_0002,686,1,460,237,540,282
camera_0002,686,2,867,251,947,296
camera_0002,686,3,-61,196,19,241
camera_0002,686,4,1056,438,1136,483
camera_0002,686,7,916,290,996,335
camera_0002,687,1,451,237,531,282
camera_0002,687,2,861,251,941,296
camera_0002,687,3,-70,196,10,241
camera_0002,687,4,1050,438,1130,483
camera_0002,687,7,909,290,989,335
camera_0002,688,1,441,237,521,282
camera_0002,688,2,854,251,934,296
camera_0002,688,3,-80,196,0,241
camera_0002,688,4,1044,438,1124,483
camera_0002,688,7,901,290,981,335
camera_0002,689,1,432,237,512,282
camera_0002,689,2,847,251,927,296
camera_0002,689,4,1038,438,1118,483
camera_0002,689,7,894,290,974,335
camera_0002,690,1,423,237,503,282
camera_0002,690,2,840,251,920,296
camera_0002,690,4,1032,438,1112,483
camera_0002,690,7,887,290,967,335
camera_0002,691,1,413,237,493,282
camera_0002,691,2,833,251,913,296
camera_0002,691,4,1026,438,1106,483
camera_0002,691,7,879,290,959,335
camera_0002,692,1,404,237,484,282
camera_0002,692,2,826,251,906,296
camera_0002,692,4,1020,438,1100,483
camera_0002,692,7,872,290,952,335
camera_0002,693,1,395,237,475,282
camera_0002,693,2,819,251,899,296
camera_0002,693,4,1014,438,1094,483
camera_0002,693,7,865,290,945,335
camera_0002,694,1,385,237,465,282
camera_0002,694,2,812,251,892,296
camera_0002,694,4,1008,438,1088,483
camera_0002,694,7,857,290,937,335
camera_0002,695,1,376,237,456,282
camera_0002,695,2,805,251,885,296
camera_0002,695,4,1002,438,1082,483
camera_0002,695,7,850,290,930,335
camera_0002,696,1,367,237,447,282
camera_0002,696,2,798,251,878,296
camera_0002,696,4,996,438,1076,483
camera_0002,696,7,843,290,923,335
camera_0002,697,1,358,237,438,282
camera_0002,697,2,791,251,871,296
camera_0002,697,4,990,438,1070,483
camera_0002,697,7,835,290,915,335
camera_0002,698,1,348,237,428,282
camera_0002,698,2,784,251,864,296
camera_0002,698,4,984,438,1064,483
camera_0002,698,7,828,290,908,335
camera_0002,699,1,339,237,419,282
camera_0002,699,2,777,251,857,296
camera_0002,699,4,978,438,1058,483
camera_0002,699,7,821,290,901,335
camera_0002,700,1,330,237,410,282
camera_0002,700,2,771,251,851,296
camera_0002,700,4,972,438,1052,483
camera_0002,700,7,813,290,893,335
camera_0002,701,1,320,237,400,282
camera_0002,701,2,764,251,844,296
camera_0002,701,4,966,438,1046,483
camera_0002,701,7,806,290,886,335
camera_0002,702,1,311,237,391,282
camera_0002,702,2,757,251,837,296
camera_0002,702,4,960,438,1040,483
camera_0002,702,7,799,290,879,335
camera_0002,703,1,302,237,382,282
camera_0002,703,2,750,251,830,296
camera_0002,703,4,954,438,1034,483
camera_0002,703,7,791,290,871,335
camera_0002,704,1,292,237,372,282
camera_0002,704,2,743,251,823,296
camera_0002,704,4,948,438,1028,483
camera_0002,704,7,784,290,864,335
camera_0002,705,1,283,237,363,282
camera_0002,705,2,736,251,816,296
camera_0002,705,4,943,438,1023,483
camera_0002,705,7,777,290,857,335
camera_0002,706,1,274,237,354,282
camera_0002,706,2,729,251,809,296
camera_0002,706,4,937,438,1017,483
camera_0002,706,7,769,290,849,335
camera_0002,707,1,264,237,344,282
camera_0002,707,2,722,251,802,296
camera_0002,707,4,931,438,1011,483
camera_0002,707,7,762,290,842,335
camera_0002,708,1,255,237,335,282
camera_0002,708,2,715,251,795,296
camera_0002,708,4,925,438,1005,483
camera_0002,708,7,755,290,835,335
camera_0002,709,1,246,237,326,282
camera_0002,709,2,708,251,788,296
camera_0002,709,4,919,438,999,483
camera_0002,709,7,747,290,827,335
camera_0002,710,1,236,237,316,282
camera_0002,710,2,701,251,781,296
camera_0002,710,4,913,438,993,483
camera_0002,710,7,740,290,820,335
camera_0002,711,1,227,237,307,282
camera_0002,711,2,694,251,774,296
camera_0002,711,4,907,438,987,483
camera_0002,711,7,733,290,813,335
camera_0002,712,1,218,237,298,282
camera_0002,712,2,688,251,768,296
camera_0002,712,4,901,438,981,483
camera_0002,712,7,725,290,805,335
camera_0002,713,1,208,237,288,282
camera_0002,713,2,681,251,761,296
camera_0002,713,4,895,438,975,483
camera_0002,713,7,718,290,798,335
camera_0002,714,1,199,237,279,282
camera_0002,714,2,674,251,754,296
camera_0002,714,4,889,438,969,483
camera_0002,714,7,711,290,791,335
camera_0002,715,1,190,237,270,282
camera_0002,715,2,667,251,747,296
camera_0002,715,4,883,438,963,483
camera_0002,715,7,703,290,783,335
camera_0002,716,1,180,237,260,282
camera_0002,716,2,660,251,740,296
camera_0002,716,4,877,438,957,483
camera_0002,716,7,696,290,776,335
camera_0002,717,1,171,237,251,282
camera_0002,717,2,653,251,733,296
camera_0002,717,4,871,438,951,483
camera_0002,717,7,689,290,769,335
camera_0002,718,1,162,237,242,282
camera_0002,718,2,646,251,726,296
camera_0002,718,4,865,438,945,483
camera_0002,718,7,681,290,761,335
camera_0002,719,1,152,237,232,282
camera_0002,719,2,639,251,719,296
camera_0002,719,4,859,438,939,483
camera_0002,719,7,674,290,754,335
